Date,Close
12/19/2014,76.31
12/22/2014,76.81
12/23/2014,77.02
12/24/2014,77.16
12/26/2014,76.75
12/29/2014,76.39
12/30/2014,75.69
12/31/2014,74.89
1/2/2015,73.84
1/5/2015,70.6
1/6/2015,69.68
1/7/2015,69.71
1/8/2015,72.84
1/9/2015,72.06
1/12/2015,72.9
1/13/2015,73.61
1/14/2015,72.97
1/15/2015,72.51
1/16/2015,73.45
1/20/2015,72.87
1/21/2015,72.82
1/22/2015,74.73
1/23/2015,74.12
1/26/2015,74.64
1/27/2015,73.74
1/28/2015,72.94
1/29/2015,73.31
1/30/2015,71.22
2/2/2015,73.44
2/3/2015,75.23
2/4/2015,70.5
2/5/2015,70.97
2/6/2015,70.51
2/9/2015,70.5
2/10/2015,71.15
2/11/2015,71.25
2/12/2015,71.83
2/13/2015,72.58
2/17/2015,71.81
2/18/2015,71.38
2/19/2015,71.84
2/20/2015,72.5
2/23/2015,73.14
2/24/2015,73.98
2/25/2015,73.55
2/26/2015,74.21
2/27/2015,74.3
3/2/2015,73.6
3/3/2015,74.67
3/4/2015,73.96
3/5/2015,74.12
3/6/2015,73.58
3/9/2015,73.91
3/10/2015,72.49
3/11/2015,72.48
3/12/2015,73.97
3/13/2015,73.45
3/16/2015,75.35
3/17/2015,74.66
3/18/2015,75.19
3/19/2015,75.16
3/20/2015,75.4
3/23/2015,75.74
3/24/2015,75.06
3/25/2015,73.31
3/26/2015,73.14
3/27/2015,73.03
3/30/2015,73.2
3/31/2015,73.22
4/1/2015,71.99
4/2/2015,71.33
4/6/2015,71.28
4/7/2015,71.41
4/8/2015,71.22
4/9/2015,71.64
4/10/2015,72.06
4/13/2015,70.37
4/14/2015,70.78
4/15/2015,70.23
4/16/2015,69.51
4/17/2015,68.57
4/20/2015,70.09
4/21/2015,70.54
4/22/2015,70.43
4/23/2015,70.62
4/24/2015,70.65
4/27/2015,68.94
4/28/2015,65.73
4/29/2015,64.72
4/30/2015,64.39
5/1/2015,64.74
5/4/2015,66.08
5/5/2015,63.99
5/6/2015,64.55
5/7/2015,65.23
5/8/2015,65.7
5/11/2015,65.27
5/12/2015,64.99
5/13/2015,64.54
5/14/2015,64.38
5/15/2015,64.52
5/18/2015,65.41
5/19/2015,64.86
5/20/2015,63.91
5/21/2015,64.26
5/22/2015,64.03
5/26/2015,62.93
5/27/2015,63.36
5/28/2015,62.5
5/29/2015,61.73
6/1/2015,62.11
6/2/2015,61.64
6/3/2015,64.62
6/4/2015,63.35
6/5/2015,64.18
6/8/2015,63.35
6/9/2015,63.77
6/10/2015,63.82
6/11/2015,64.32
6/12/2015,63.7
6/15/2015,63.75
6/16/2015,63.93
6/17/2015,64.03
6/18/2015,64.8
6/19/2015,64.21
6/22/2015,64.16
6/23/2015,63.77
6/24/2015,62.6
6/25/2015,62.47
6/26/2015,63.04
6/29/2015,61.69
6/30/2015,62.39
7/1/2015,62.27
7/2/2015,63.06
7/6/2015,62.16
7/7/2015,63.2
7/8/2015,61.89
7/9/2015,62.16
7/10/2015,63.55
7/13/2015,64.83
7/14/2015,64.32
7/15/2015,63.04
7/16/2015,63.32
7/17/2015,63
7/20/2015,63.67
7/21/2015,65.39
7/22/2015,65.25
7/23/2015,64.42
7/24/2015,64.31
7/27/2015,64.76
7/28/2015,66.73
7/29/2015,69.85
7/30/2015,69.87
7/31/2015,70.15
8/3/2015,70.72
8/4/2015,70.42
8/5/2015,70.31
8/6/2015,69.67
8/7/2015,68.85
8/10/2015,69.58
8/11/2015,69.84
8/12/2015,69.1
8/13/2015,68.71
8/14/2015,69.4
8/17/2015,69.69
8/18/2015,69.75
8/19/2015,70.83
8/20/2015,69.22
8/21/2015,67.24
8/24/2015,65.16
8/25/2015,64.14
8/26/2015,67.26
8/27/2015,67.82
8/28/2015,67.24
8/31/2015,67.43
9/1/2015,66
9/2/2015,68.74
9/3/2015,68.2
9/4/2015,67.7
9/8/2015,68.94
9/9/2015,68.83
9/10/2015,69
9/11/2015,68.68
9/14/2015,68.6
9/15/2015,69.49
9/16/2015,69.79
9/17/2015,69.03
9/18/2015,67.57
9/21/2015,68.52
9/22/2015,66.86
9/23/2015,67.4
9/24/2015,67.53
9/25/2015,68.53
9/28/2015,67.86
9/29/2015,68.15
9/30/2015,67.78
10/1/2015,67.71
10/2/2015,68.81
10/5/2015,70.04
10/6/2015,70.24
10/7/2015,70.18
10/8/2015,70.89
10/9/2015,71.71
10/12/2015,72
10/13/2015,71.35
10/14/2015,70.96
10/15/2015,72.3
10/16/2015,71.75
10/19/2015,71.9
10/20/2015,72.13
10/21/2015,71.86
10/22/2015,72.72
10/23/2015,72.79
10/26/2015,72.5
10/27/2015,69.99
10/28/2015,67.99
10/29/2015,69.38
10/30/2015,69.38
11/2/2015,70.24
11/3/2015,70.14
11/4/2015,68.71
11/5/2015,68.3
11/6/2015,68.72
11/9/2015,67.82
11/10/2015,68.75
11/11/2015,68.75
11/12/2015,67.48
11/13/2015,67.02
11/16/2015,67.41
11/17/2015,67.83
11/18/2015,68.28
11/19/2015,68.31
11/20/2015,68.53
11/23/2015,68.25
11/24/2015,68.22
11/25/2015,68.61
11/27/2015,68.86
11/30/2015,67.43
12/1/2015,67.95
12/2/2015,63.58
12/3/2015,62.22
12/4/2015,62.8
12/7/2015,62.08
12/8/2015,60.51
12/9/2015,60.55
12/10/2015,61.51
12/11/2015,62
12/14/2015,61.68
12/15/2015,62.61
12/16/2015,64.27
12/17/2015,64.2
12/18/2015,62.36
12/21/2015,62.5
12/22/2015,63.4
12/23/2015,63.98
12/24/2015,63.53
12/28/2015,63.18
12/29/2015,63.19
12/30/2015,62.36
12/31/2015,62.02
1/4/2016,61.79
1/5/2016,63.47
1/6/2016,63.16
1/7/2016,63.09
1/8/2016,63.12
1/11/2016,61.75
1/12/2016,62.98
1/13/2016,62.69
1/14/2016,63.13
1/15/2016,63.56
1/19/2016,63.66
1/20/2016,63.73
1/21/2016,64.51
1/22/2016,64.23
1/25/2016,62.72
1/26/2016,64.07
1/27/2016,63.18
1/28/2016,63.05
1/29/2016,64.77
2/1/2016,65.21
2/2/2016,63.48
2/3/2016,64.91
2/4/2016,67.45
2/5/2016,68.08
2/8/2016,69.52
2/9/2016,69.69
2/10/2016,68.63
2/11/2016,68.83
2/12/2016,70.16
2/16/2016,71.21
2/17/2016,70.84
2/18/2016,70.96
2/19/2016,70.48
2/22/2016,70.07
2/23/2016,69.53
2/24/2016,70.23
2/25/2016,70.16
2/26/2016,70.35
2/29/2016,69.83
3/1/2016,70.74
3/2/2016,71.41
3/3/2016,71.51
3/4/2016,72.68
3/7/2016,71.6
3/8/2016,71.63
3/9/2016,71.42
3/10/2016,71.51
3/11/2016,72.63
3/14/2016,72.46
3/15/2016,73.07
3/16/2016,73.11
3/17/2016,73.83
3/18/2016,74.34
3/21/2016,73.65
3/22/2016,73.48
3/23/2016,73.48
3/24/2016,73.74
3/28/2016,74.04
3/29/2016,74.5
3/30/2016,74.55
3/31/2016,74.23
4/1/2016,73.65
4/4/2016,73.47
4/5/2016,73.53
4/6/2016,73.66
4/7/2016,71.85
4/8/2016,71.84
4/11/2016,71.77
4/12/2016,72.49
4/13/2016,72.95
4/14/2016,72.9
4/15/2016,73.51
4/18/2016,74.11
4/19/2016,75.23
4/20/2016,74.73
4/21/2016,74.31
4/22/2016,74.56
4/25/2016,74.6
4/26/2016,75.71
4/27/2016,71.81
4/28/2016,70.83
4/29/2016,70.97
5/2/2016,71.81
5/3/2016,70.84
5/4/2016,71.74
5/5/2016,70.85
5/6/2016,72.82
5/9/2016,73.14
5/10/2016,73.05
5/11/2016,72.59
5/12/2016,72.47
5/13/2016,72.31
5/16/2016,72.44
5/17/2016,72.78
5/18/2016,73.15
5/19/2016,73.1
5/20/2016,74.32
5/23/2016,74.36
5/24/2016,74.69
5/25/2016,74.81
5/26/2016,74.97
5/27/2016,75.18
5/31/2016,74.98
6/1/2016,74.25
6/2/2016,73.79
6/3/2016,73.36
6/6/2016,73.22
6/7/2016,72.95
6/8/2016,73.67
6/9/2016,74.11
6/10/2016,72.99
6/13/2016,72.98
6/14/2016,72.47
6/15/2016,72.52
6/16/2016,72.09
6/17/2016,71.98
6/20/2016,72.54
6/21/2016,72.09
6/22/2016,71.86
6/23/2016,71.92
6/24/2016,71.64
6/27/2016,72.18
6/28/2016,73.42
6/29/2016,73.65
6/30/2016,74.25
7/1/2016,75.19
7/5/2016,75.03
7/6/2016,74.8
7/7/2016,73.36
7/8/2016,74.43
7/11/2016,71.86
7/12/2016,72.45
7/13/2016,72.83
7/14/2016,72.3
7/15/2016,71.94
7/18/2016,71.44
7/19/2016,71.62
7/20/2016,71.17
7/21/2016,71.23
7/22/2016,72.03
7/25/2016,71.5
7/26/2016,72.14
7/27/2016,68.35
7/28/2016,69.23
7/29/2016,69.62
8/1/2016,69.24
8/2/2016,68.36
8/3/2016,68.79
8/4/2016,68.49
8/5/2016,69.22
8/8/2016,69.25
8/9/2016,68.92
8/10/2016,69.02
8/11/2016,69.03
8/12/2016,69.68
8/15/2016,69.23
8/16/2016,69.82
8/17/2016,69.9
8/18/2016,68.96
8/19/2016,69.42
8/22/2016,69.44
8/23/2016,69.4
8/24/2016,69.65
8/25/2016,68.87
8/26/2016,68.78
8/29/2016,69.43
8/30/2016,69.52
8/31/2016,69.42
9/1/2016,71.04
9/2/2016,71.32
9/6/2016,70.31
9/7/2016,70.22
9/8/2016,70.07
9/9/2016,68.9
9/12/2016,69.01
9/13/2016,67.76
9/14/2016,67.27
9/15/2016,67.36
9/16/2016,67.53
9/19/2016,67.28
9/20/2016,68.04
9/21/2016,68.54
9/22/2016,69.25
9/23/2016,69.59
9/26/2016,69.54
9/27/2016,70.12
9/28/2016,70.25
9/29/2016,70.31
9/30/2016,70.46
10/3/2016,70.5
10/4/2016,70.2
10/5/2016,70.18
10/6/2016,70.26
10/7/2016,70.34
10/10/2016,70.9
10/11/2016,70.71
10/12/2016,70.39
10/13/2016,70.31
10/14/2016,70.26
10/17/2016,68.67
10/18/2016,68.8
10/19/2016,68.76
10/20/2016,68.75
10/21/2016,68.86
10/24/2016,69.12
10/25/2016,69.43
10/26/2016,67.3
10/27/2016,67.43
10/28/2016,67.59
10/31/2016,68.12
11/1/2016,68.42
11/2/2016,68.46
11/3/2016,68.94
11/4/2016,68.69
11/7/2016,70.46
11/8/2016,70.49
11/9/2016,71.45
11/10/2016,72.8
11/11/2016,73.58
11/14/2016,73.51
11/15/2016,74.08
11/16/2016,74.18
11/17/2016,74.01
11/18/2016,74.4
11/21/2016,74.37
11/22/2016,73.94
11/23/2016,74.12
11/25/2016,74.3
11/28/2016,74.21
11/29/2016,74.98
11/30/2016,74.85
12/1/2016,74.86
12/2/2016,74.04
12/5/2016,75.39
12/6/2016,75.56
12/7/2016,76.72
12/8/2016,77.47
12/9/2016,77.04
12/12/2016,77.25
12/13/2016,77.06
12/14/2016,76.62
12/15/2016,74.31
12/16/2016,73.11
12/19/2016,74.62
12/20/2016,74.53
12/21/2016,74.63
12/22/2016,74.47
12/23/2016,74.54
12/27/2016,74.48
12/28/2016,73.47
12/29/2016,73.73
12/30/2016,73.26
1/3/2017,72.85
1/4/2017,72.99
1/5/2017,73.74
1/6/2017,74.15
1/9/2017,73.16
1/10/2017,73.14
1/11/2017,73.44
1/12/2017,73.44
1/13/2017,73.38
1/17/2017,73.56
1/18/2017,74.05
1/19/2017,73.37
1/20/2017,73.6
1/23/2017,73.68
1/24/2017,74.66
1/25/2017,74.68
1/26/2017,75.75
1/27/2017,77.58
1/30/2017,76.51
1/31/2017,76.06
2/1/2017,75.11
2/2/2017,74.94
2/3/2017,75.55
2/6/2017,74.83
2/7/2017,75.62
2/8/2017,76.13
2/9/2017,75.62
2/10/2017,76.56
2/13/2017,76.98
2/14/2017,77.2
2/15/2017,77.88
2/16/2017,78.06
2/17/2017,79.06
2/21/2017,79.42
2/22/2017,79.41
2/23/2017,79.46
2/24/2017,80.13
2/27/2017,80.23
2/28/2017,80.37
3/1/2017,80.86
3/2/2017,80.53
3/3/2017,79.77
3/6/2017,79.28
3/7/2017,78.94
3/8/2017,78.73
3/9/2017,78.52
3/10/2017,79.34
3/13/2017,79.31
3/14/2017,78.56
3/15/2017,78.54
3/16/2017,78.21
3/17/2017,78.92
3/20/2017,78.93
3/21/2017,78.36
3/22/2017,78.09
3/23/2017,77.68
3/24/2017,77.47
3/27/2017,77.02
3/28/2017,77.52
3/29/2017,77.29
3/30/2017,77.65
3/31/2017,77.29
4/3/2017,76.71
4/4/2017,76.86
4/5/2017,76.41
4/6/2017,76.28
4/7/2017,75.73
4/10/2017,76.24
4/11/2017,75.75
4/12/2017,74.79
4/13/2017,74.46
4/17/2017,75.67
4/18/2017,75.29
4/19/2017,75.34
4/20/2017,76.45
4/21/2017,76.54
4/24/2017,77.59
4/25/2017,77.7
4/26/2017,72.81
4/27/2017,72.81
4/28/2017,72.7
5/1/2017,72.55
5/2/2017,72.72
5/3/2017,72.78
5/4/2017,72.56
5/5/2017,73.35
5/8/2017,71.46
5/9/2017,70.86
5/10/2017,70.17
5/11/2017,69.78
5/12/2017,69.35
5/15/2017,69.47
5/16/2017,69.6
5/17/2017,67.84
5/18/2017,68.06
5/19/2017,67.36
5/22/2017,68.08
5/23/2017,68.34
5/24/2017,68.38
5/25/2017,67.91
5/26/2017,67.04
5/30/2017,67.27
5/31/2017,67.01
6/1/2017,67.58
6/2/2017,67.62
6/5/2017,67.26
6/6/2017,67.12
6/7/2017,67.23
6/8/2017,66.97
6/9/2017,67.86
6/12/2017,68.82
6/13/2017,69.09
6/14/2017,67.84
6/15/2017,69.45
6/16/2017,70.04
6/19/2017,70.1
6/20/2017,68.4
6/21/2017,67.17
6/22/2017,67.3
6/23/2017,66.99
6/26/2017,67.58
6/27/2017,67.33
6/28/2017,67.33
6/29/2017,67.55
6/30/2017,68.68
7/3/2017,70.08
7/5/2017,68.76
7/6/2017,67.68
7/7/2017,67.97
7/10/2017,68.23
7/11/2017,68.6
7/12/2017,68.87
7/13/2017,68.76
7/14/2017,69.46
7/17/2017,68.89
7/18/2017,69.5
7/19/2017,68.69
7/20/2017,65.01
7/21/2017,65.56
7/24/2017,65.62
7/25/2017,65.93
7/26/2017,65.91
7/27/2017,65.46
7/28/2017,65.25
7/31/2017,65.6
8/1/2017,64.98
8/2/2017,65.61
8/3/2017,65.7
8/4/2017,67.22
8/7/2017,66.54
8/8/2017,66.75
8/9/2017,66.13
8/10/2017,66.11
8/11/2017,65.63
8/14/2017,67.14
8/15/2017,68.02
8/16/2017,68.01
8/17/2017,66.89
8/18/2017,66.78
8/21/2017,66.86
8/22/2017,67.1
8/23/2017,67.09
8/24/2017,66.87
8/25/2017,69.07
8/28/2017,71.05
8/29/2017,71.57
8/30/2017,73.06
8/31/2017,70.63
9/1/2017,70.17
9/5/2017,71.79
9/6/2017,72.77
9/7/2017,73.27
9/8/2017,73.74
9/11/2017,72.83
9/12/2017,72.79
9/13/2017,72.28
9/14/2017,70.77
9/15/2017,71.45
9/18/2017,72.25
9/19/2017,72.6
9/20/2017,72.79
9/21/2017,73
9/22/2017,73.13
9/25/2017,73.92
9/26/2017,74.89
9/27/2017,75.68
9/28/2017,75.48
9/29/2017,76.1
10/2/2017,77.3
10/3/2017,76.13
10/4/2017,75.02
10/5/2017,76.05
10/6/2017,76.52
10/9/2017,75.45
10/10/2017,77.09
10/11/2017,76.7
10/12/2017,77.18
10/13/2017,77.26
10/16/2017,77.33
10/17/2017,76.02
10/18/2017,77.34
10/19/2017,77.98
10/20/2017,78.3
10/23/2017,78.43
10/24/2017,78.83
10/25/2017,78.6
10/26/2017,79.59
10/27/2017,79.82
10/30/2017,78.35
10/31/2017,78.53
11/1/2017,79.33
11/2/2017,79.55
11/3/2017,79.44
11/6/2017,79.08
11/7/2017,80.5
11/8/2017,80.63
11/9/2017,80.68
11/10/2017,80.33
11/13/2017,80.36
11/14/2017,80.37
11/15/2017,79.95
11/16/2017,80.4
11/17/2017,78.44
11/20/2017,78.43
11/21/2017,78.79
11/22/2017,79.24
11/24/2017,79.67
11/27/2017,79.54
11/28/2017,81.53
11/29/2017,84.49
11/30/2017,86.65
12/1/2017,86.54
12/4/2017,86.76
12/5/2017,85.92
12/6/2017,87.15
12/7/2017,87.42
12/8/2017,88.38
12/11/2017,87.97
12/12/2017,88
12/13/2017,87.77
12/14/2017,85.79
12/15/2017,86.21
12/18/2017,87.16
12/19/2017,86.63
12/20/2017,86.75
12/21/2017,87.13
12/22/2017,88.7
12/26/2017,88.79
12/27/2017,89.5
12/28/2017,89.46
12/29/2017,89.09
1/2/2018,89.74
1/3/2018,89.49
1/4/2018,89.72
1/5/2018,89.57
1/8/2018,90.78
1/9/2018,91.46
1/10/2018,91.44
1/11/2018,93.92
1/12/2018,94.28
1/16/2018,92.97
1/17/2018,92.98
1/18/2018,93.68
1/19/2018,95.16
1/22/2018,95.43
1/23/2018,94.9
1/24/2018,96.18
1/25/2018,96.53
1/26/2018,96.73
1/29/2018,96.31
1/30/2018,94.93
1/31/2018,91.46
2/1/2018,91.98
2/2/2018,91.79
2/5/2018,90.33
2/6/2018,90.77
2/7/2018,92.57
2/8/2018,90.47
2/9/2018,89.35
2/12/2018,91.18
2/13/2018,92.72
2/14/2018,92.43
2/15/2018,92.95
2/16/2018,92.62
2/20/2018,89.97
2/21/2018,90.18
2/22/2018,90.09
2/23/2018,92.63
2/26/2018,94.63
2/27/2018,93.47
2/28/2018,93.36
3/1/2018,89.7
3/2/2018,89.51
3/5/2018,89.78
3/6/2018,89.99
3/7/2018,90.01
3/8/2018,89.6
3/9/2018,91.74
3/12/2018,91.03
3/13/2018,91.71
3/14/2018,89.74
3/15/2018,90.28
3/16/2018,92.14
3/19/2018,92.63
3/20/2018,93.07
3/21/2018,93.62
3/22/2018,92.66
3/23/2018,90.86
3/26/2018,92.76
3/27/2018,91.56
3/28/2018,91.69
3/29/2018,93.71
4/2/2018,92.23
4/3/2018,93.63
4/4/2018,94.36
4/5/2018,93.29
4/6/2018,90.48
4/9/2018,91.57
4/10/2018,94.12
4/11/2018,93.95
4/12/2018,95.41
4/13/2018,94.27
4/16/2018,97.62
4/17/2018,96.03
4/18/2018,94.94
4/19/2018,94.29
4/20/2018,93.68
4/23/2018,93.71
4/24/2018,92.36
4/25/2018,92.59
4/26/2018,91.32
4/27/2018,92
4/30/2018,92.03
5/1/2018,90.65
5/2/2018,82.9
5/3/2018,82.6
5/4/2018,82.54
5/7/2018,82.43
5/8/2018,83.93
5/9/2018,83.49
5/10/2018,84.58
5/11/2018,86.44
5/14/2018,85.68
5/15/2018,85.18
5/16/2018,85.74
5/17/2018,87.56
5/18/2018,87.56
5/21/2018,89.91
5/22/2018,88.35
5/23/2018,87.44
5/24/2018,88
5/25/2018,88.23
5/29/2018,87.93
5/30/2018,89.43
5/31/2018,87
6/1/2018,87.52
6/4/2018,87.96
6/5/2018,87.84
6/6/2018,87.8
6/7/2018,87.99
6/8/2018,88.32
6/11/2018,88.68
6/12/2018,90.83
6/13/2018,90.79
6/14/2018,90.43
6/15/2018,90.09
6/18/2018,90.63
6/19/2018,89.98
6/20/2018,90.27
6/21/2018,89.79
6/22/2018,88.61
6/25/2018,85.59
6/26/2018,84.89
6/27/2018,83.72
6/28/2018,83.53
6/29/2018,83.66
7/2/2018,85.62
7/3/2018,84.99
7/5/2018,84.4
7/6/2018,84.46
7/9/2018,85.86
7/10/2018,85.88
7/11/2018,85.84
7/12/2018,85.83
7/13/2018,86.74
7/16/2018,87.3
7/17/2018,87.7
7/18/2018,88.84
7/19/2018,89.59
7/20/2018,90.32
7/23/2018,89.64
7/24/2018,89.98
7/25/2018,91.75
7/26/2018,91.85
7/27/2018,91.45
7/30/2018,90.47
7/31/2018,92.23
8/1/2018,95.38
8/2/2018,95.43
8/3/2018,95.79
8/6/2018,96.22
8/7/2018,96.32
8/8/2018,96.07
8/9/2018,94.75
8/10/2018,94.9
8/13/2018,93.94
8/14/2018,93.97
8/15/2018,94.57
8/16/2018,96.4
8/17/2018,97.14
8/20/2018,97.37
8/21/2018,97.21
8/22/2018,97.27
8/23/2018,96.4
8/24/2018,96.5
8/27/2018,96.81
8/28/2018,96.32
8/29/2018,96.07
8/30/2018,95.58
8/31/2018,96.08
9/4/2018,96.09
9/5/2018,96.57
9/6/2018,97.2
9/7/2018,96.44
9/10/2018,100.18
9/11/2018,99.66
9/12/2018,99.11
9/13/2018,98.53
9/14/2018,100.09
9/17/2018,96.71
9/18/2018,97.19
9/19/2018,96.86
9/20/2018,96.36
9/21/2018,97.57
9/24/2018,96.36
9/25/2018,96.19
9/26/2018,97.23
9/27/2018,97.39
9/28/2018,97.92
10/1/2018,97.84
10/2/2018,97.05
10/3/2018,97.93
10/4/2018,97.54
10/5/2018,97.28
10/8/2018,97.76
10/9/2018,96.25
10/10/2018,92.55
10/11/2018,91.11
10/12/2018,91.68
10/15/2018,93.01
10/16/2018,94.2
10/17/2018,93.68
10/18/2018,93.34
10/19/2018,90.86
10/22/2018,91.64
10/23/2018,88.4
10/24/2018,86.29
10/25/2018,87.41
10/26/2018,86.19
10/29/2018,87.06
10/30/2018,88.29
10/31/2018,89.03
11/1/2018,90.9
11/2/2018,88.7
11/5/2018,88.13
11/6/2018,88.83
11/7/2018,90.87
11/8/2018,91.37
11/9/2018,89.61
11/12/2018,88.15
11/13/2018,88.19
11/14/2018,90
11/15/2018,91.26
11/16/2018,90.8
11/19/2018,90.57
11/20/2018,88.04
11/21/2018,89.24
11/23/2018,89.23
11/26/2018,90.7
11/27/2018,91.03
11/28/2018,91.89
11/29/2018,91.75
11/30/2018,92.33
12/3/2018,91.47
12/4/2018,88.87
12/6/2018,90.05
12/7/2018,87.69
12/10/2018,87.82
12/11/2018,88.07
12/12/2018,88.12
12/13/2018,84.83
12/14/2018,84.65
12/17/2018,84.84
12/18/2018,84.98
12/19/2018,83.88
12/20/2018,82.59
12/21/2018,80.87
12/24/2018,79.06
12/26/2018,82.22
12/27/2018,83.33
12/28/2018,83.21
12/31/2018,84.09
1/2/2019,82.98
1/3/2019,79.92
1/4/2019,82.69
1/7/2019,83.09
1/8/2019,83.76
1/9/2019,84.72
1/10/2019,85.44
1/11/2019,85.63
1/14/2019,85.85
1/15/2019,85.23
1/16/2019,85.02
1/17/2019,86.04
1/18/2019,88.67
1/22/2019,86.95
1/23/2019,86.98
1/24/2019,86.54
1/25/2019,87.05
1/28/2019,86.77
1/29/2019,86.61
1/30/2019,86.73
1/31/2019,86.77
2/1/2019,87.72
2/4/2019,88.62
2/5/2019,89.72
2/6/2019,90.79
2/7/2019,90.36
2/8/2019,90.36
2/11/2019,90.09
2/12/2019,91.01
2/13/2019,90.9
2/14/2019,90.7
2/15/2019,91.45
2/19/2019,91.95
2/20/2019,92.02
2/21/2019,92.18
2/22/2019,91.94
2/25/2019,91.03
2/26/2019,91.11
2/27/2019,90.07
2/28/2019,90.38
3/1/2019,90.2
3/4/2019,88.74
3/5/2019,88.83
3/6/2019,87.99
3/7/2019,87.47
3/8/2019,87.44
3/11/2019,88.87
3/12/2019,88.75
3/13/2019,89.08
3/14/2019,89.34
3/15/2019,89
3/18/2019,90.09
3/19/2019,88.31
3/20/2019,86.64
3/21/2019,87.28
3/22/2019,84.68
3/25/2019,83.43
3/26/2019,85.54
3/27/2019,85.82
3/28/2019,86.28
3/29/2019,86.99
4/1/2019,88.3
4/2/2019,88.49
4/3/2019,88.7
4/4/2019,89.23
4/5/2019,89.46
4/8/2019,89.62
4/9/2019,89.23
4/10/2019,88.33
4/11/2019,89.67
4/12/2019,90.79
4/15/2019,90.88
4/16/2019,89.52
4/17/2019,89.47
4/18/2019,89.99
4/22/2019,90.16
4/23/2019,90.73
4/24/2019,91.42
4/25/2019,88.58
4/26/2019,87.76
4/29/2019,81.11
4/30/2019,81
